Spot, Strike, Vol, Expiry, BSC_An_price, MC_price, numberPaths 
41,42,0.162,1,3.17047,3.14892,10000,
41,42,0.2,1e-07,1e-07,1e-07,10000,
41,42,0.2,0.2,1.20007,1.18902,10000,
41,42,0.2,0.4,1.98875,1.97157,10000,
41,42,0.2,0.6,2.64645,2.62486,10000,
41,42,0.2,0.8,3.23386,3.20948,10000,
41,42,0.2,1,3.77522,3.74884,10000,
41,45.2,0.0100001,1e-07,1e-07,1e-07,10000,
41,45.2,0.0100001,0.2,1e-07,1e-07,10000,
41,45.2,0.0100001,0.4,1e-07,1e-07,10000,
41,45.2,0.0100001,0.6,1e-07,1e-07,10000,
41,45.2,0.0100001,0.8,1.00003e-07,1e-07,10000,
41,45.2,0.0100001,1,1.81765e-07,2.40359e-05,10000,
41,45.2,0.0480001,1e-07,1e-07,1e-07,10000,
41,45.2,0.0480001,0.2,4.73657e-06,0.000168549,10000,
41,45.2,0.0480001,0.4,0.00219244,0.00371013,10000,
41,45.2,0.0480001,0.6,0.0216087,0.024253,10000,
41,45.2,0.0480001,0.8,0.0757131,0.0776018,10000,
41,45.2,0.0480001,1,0.171064,0.17041,10000,
41,45.2,0.0860001,1e-07,1e-07,1e-07,10000,
41,45.2,0.0860001,0.2,0.00647404,0.00899898,10000,
41,45.2,0.0860001,0.4,0.0803518,0.0833271,10000,
41,45.2,0.0860001,0.6,0.229228,0.228811,10000,
41,45.2,0.0860001,0.8,0.427141,0.424255,10000,
41,45.2,0.0860001,1,0.65701,0.652903,10000,
41,45.2,0.124,1e-07,1e-07,1e-07,10000,
41,45.2,0.124,0.2,0.0580765,0.0616792,10000,
41,45.2,0.124,0.4,0.284477,0.283892,10000,
41,45.2,0.124,0.6,0.57864,0.57497,10000,
41,45.2,0.124,0.8,0.898299,0.893133,10000,
41,45.2,0.124,1,1.22889,1.22094,10000,
41,45.2,0.162,1e-07,1e-07,1e-07,10000,
41,45.2,0.162,0.2,0.171153,0.173588,10000,
41,45.2,0.162,0.4,0.565794,0.562529,10000,
41,45.2,0.162,0.6,0.990342,0.985053,10000,
41,45.2,0.162,0.8,1.41348,1.40529,10000,
41,45.2,0.162,1,1.82907,1.81713,10000,
41,45.2,0.2,1e-07,1e-07,1e-07,10000,
41,45.2,0.2,0.2,0.332234,0.331643,10000,
41,45.2,0.2,0.4,0.889462,0.884783,10000,
41,45.2,0.2,0.6,1.43217,1.42485,10000,
41,45.2,0.2,0.8,1.9485,1.9373,10000,
41,45.2,0.2,1,2.44125,2.42607,10000,
41,48.4,0.0100001,1e-07,1e-07,1e-07,10000,
41,48.4,0.0100001,0.2,1e-07,1e-07,10000,
41,48.4,0.0100001,0.4,1e-07,1e-07,10000,
41,48.4,0.0100001,0.6,1e-07,1e-07,10000,
41,48.4,0.0100001,0.8,1e-07,1e-07,10000,
41,48.4,0.0100001,1,1e-07,1e-07,10000,
41,48.4,0.0480001,1e-07,1e-07,1e-07,10000,
41,48.4,0.0480001,0.2,1e-07,1e-07,10000,
41,48.4,0.0480001,0.4,2.96892e-07,7.12818e-05,10000,
41,48.4,0.0480001,0.6,5.07701e-05,0.000666861,10000,
41,48.4,0.0480001,0.8,0.000904897,0.00249523,10000,
41,48.4,0.0480001,1,0.00541782,0.00826797,10000,
41,48.4,0.0860001,1e-07,1e-07,1e-07,10000,
41,48.4,0.0860001,0.2,9.63534e-06,0.000334138,10000,
41,48.4,0.0860001,0.4,0.0026873,0.00535422,10000,
41,48.4,0.0860001,0.6,0.0222447,0.0275056,10000,
41,48.4,0.0860001,0.8,0.071446,0.0772283,10000,
41,48.4,0.0860001,1,0.153375,0.158171,10000,
41,48.4,0.124,1e-07,1e-07,1e-07,10000,
41,48.4,0.124,0.2,0.00179677,0.00421424,10000,
41,48.4,0.124,0.4,0.042289,0.0487107,10000,
41,48.4,0.124,0.6,0.149341,0.155517,10000,
41,48.4,0.124,0.8,0.309379,0.312896,10000,
41,48.4,0.124,1,0.506711,0.506013,10000,
41,48.4,0.162,1e-07,1e-07,1e-07,10000,
41,48.4,0.162,0.2,0.0179502,0.0235712,10000,
41,48.4,0.162,0.4,0.156888,0.163708,10000,
41,48.4,0.162,0.6,0.390068,0.392928,10000,
41,48.4,0.162,0.8,0.67116,0.669589,10000,
41,48.4,0.162,1,0.977506,0.973675,10000,
41,48.4,0.2,1e-07,1e-07,1e-07,10000,
41,48.4,0.2,0.2,0.0651407,0.0726115,10000,
41,48.4,0.2,0.4,0.343451,0.348499,10000,
41,48.4,0.2,0.6,0.710203,0.70908,10000,
41,48.4,0.2,0.8,1.10606,1.10232,10000,
41,48.4,0.2,1,1.51076,1.50605,10000,
41,51.6,0.0100001,1e-07,1e-07,1e-07,10000,
41,51.6,0.0100001,0.2,1e-07,1e-07,10000,
41,51.6,0.0100001,0.4,1e-07,1e-07,10000,
41,51.6,0.0100001,0.6,1e-07,1e-07,10000,
41,51.6,0.0100001,0.8,1e-07,1e-07,10000,
41,51.6,0.0100001,1,1e-07,1e-07,10000,
41,51.6,0.0480001,1e-07,1e-07,1e-07,10000,
41,51.6,0.0480001,0.2,1e-07,1e-07,10000,
41,51.6,0.0480001,0.4,1e-07,1e-07,10000,
41,51.6,0.0480001,0.6,1.11011e-07,1e-07,10000,
41,51.6,0.0480001,0.8,2.03186e-06,0.000188075,10000,
41,51.6,0.0480001,1,4.54829e-05,0.00074618,10000,
41,51.6,0.0860001,1e-07,1e-07,1e-07,10000,
41,51.6,0.0860001,0.2,1.01546e-07,1e-07,10000,
41,51.6,0.0860001,0.4,3.26378e-05,0.000694753,10000,
41,51.6,0.0860001,0.6,0.00114608,0.00369639,10000,
41,51.6,0.0860001,0.8,0.00763257,0.0123622,10000,
41,51.6,0.0860001,1,0.0254621,0.0326008,10000,
41,51.6,0.124,1e-07,1e-07,1e-07,10000,
41,51.6,0.124,0.2,2.10817e-05,0.000587729,10000,
41,51.6,0.124,0.4,0.00407604,0.00823558,10000,
41,51.6,0.124,0.6,0.0295772,0.0378095,10000,
41,51.6,0.124,0.8,0.0885596,0.0984118,10000,
41,51.6,0.124,1,0.181786,0.190971,10000,
41,51.6,0.162,1e-07,1e-07,1e-07,10000,
41,51.6,0.162,0.2,0.0011142,0.00387011,10000,
41,51.6,0.162,0.4,0.0346587,0.0436633,10000,
41,51.6,0.162,0.6,0.134021,0.144894,10000,
41,51.6,0.162,0.8,0.290048,0.300033,10000,
41,51.6,0.162,1,0.487071,0.494063,10000,
41,51.6,0.2,1e-07,1e-07,1e-07,10000,
41,51.6,0.2,0.2,0.00929672,0.0150511,10000,
41,51.6,0.2,0.4,0.115937,0.127509,10000,
41,51.6,0.2,0.6,0.325304,0.336105,10000,
41,51.6,0.2,0.8,0.594911,0.601388,10000,
41,51.6,0.2,1,0.898723,0.900796,10000,
41,54.8,0.0100001,1e-07,1e-07,1e-07,10000,
41,54.8,0.0100001,0.2,1e-07,1e-07,10000,
41,54.8,0.0100001,0.4,1e-07,1e-07,10000,
41,54.8,0.0100001,0.6,1e-07,1e-07,10000,
41,54.8,0.0100001,0.8,1e-07,1e-07,10000,
41,54.8,0.0100001,1,1e-07,1e-07,10000,
41,54.8,0.0480001,1e-07,1e-07,1e-07,10000,
41,54.8,0.0480001,0.2,1e-07,1e-07,10000,
41,54.8,0.0480001,0.4,1e-07,1e-07,10000,
41,54.8,0.0480001,0.6,1e-07,1e-07,10000,
41,54.8,0.0480001,0.8,1.00912e-07,1e-07,10000,
41,54.8,0.0480001,1,2.16263e-07,7.22057e-05,10000,
41,54.8,0.0860001,1e-07,1e-07,1e-07,10000,
41,54.8,0.0860001,0.2,1e-07,1e-07,10000,
41,54.8,0.0860001,0.4,2.62354e-07,9.41893e-05,10000,
41,54.8,0.0860001,0.6,3.37573e-05,0.000807191,10000,
41,54.8,0.0860001,0.8,0.000545243,0.00303221,10000,
41,54.8,0.0860001,1,0.00310409,0.00730445,10000,
41,54.8,0.124,1e-07,1e-07,1e-07,10000,
41,54.8,0.124,0.2,2.05289e-07,7.08464e-05,10000,
41,54.8,0.124,0.4,0.000267803,0.00231252,10000,
41,54.8,0.124,0.6,0.00462375,0.00985478,10000,
41,54.8,0.124,0.8,0.0214704,0.0305497,10000,
41,54.8,0.124,1,0.0575302,0.0691647,10000,
41,54.8,0.162,1e-07,1e-07,1e-07,10000,
41,54.8,0.162,0.2,4.37464e-05,0.00097031,10000,
41,54.8,0.162,0.4,0.00625701,0.0122874,10000,
41,54.8,0.162,0.6,0.0407698,0.0525291,10000,
41,54.8,0.162,0.8,0.115251,0.129625,10000,
41,54.8,0.162,1,0.228004,0.242317,10000,
41,54.8,0.2,1e-07,1e-07,1e-07,10000,
41,54.8,0.2,0.2,0.00100275,0.00432981,10000,
41,54.8,0.2,0.4,0.0347395,0.0462786,10000,
41,54.8,0.2,0.6,0.138886,0.154603,10000,
41,54.8,0.2,0.8,0.305106,0.320839,10000,
41,54.8,0.2,1,0.516352,0.530848,10000,
41,58,0.0100001,1e-07,1e-07,1e-07,10000,
41,58,0.0100001,0.2,1e-07,1e-07,10000,
41,58,0.0100001,0.4,1e-07,1e-07,10000,
41,58,0.0100001,0.6,1e-07,1e-07,10000,
41,58,0.0100001,0.8,1e-07,1e-07,10000,
41,58,0.0100001,1,1e-07,1e-07,10000,
41,58,0.0480001,1e-07,1e-07,1e-07,10000,
41,58,0.0480001,0.2,1e-07,1e-07,10000,
41,58,0.0480001,0.4,1e-07,1e-07,10000,
41,58,0.0480001,0.6,1e-07,1e-07,10000,
41,58,0.0480001,0.8,1e-07,1e-07,10000,
41,58,0.0480001,1,1.00108e-07,1e-07,10000,
41,58,0.0860001,1e-07,1e-07,1e-07,10000,
41,58,0.0860001,0.2,1e-07,1e-07,10000,
41,58,0.0860001,0.4,1.00382e-07,1e-07,10000,
41,58,0.0860001,0.6,7.09511e-07,0.000199511,10000,
41,58,0.0860001,0.8,2.75359e-05,0.000853014,10000,
41,58,0.0860001,1,0.000288724,0.00256749,10000,
41,58,0.124,1e-07,1e-07,1e-07,10000,
41,58,0.124,0.2,1.00259e-07,1e-07,10000,
41,58,0.124,0.4,1.27338e-05,0.0006374,10000,
41,58,0.124,0.6,0.00058833,0.00376261,10000,
41,58,0.124,0.8,0.0045001,0.0104905,10000,
41,58,0.124,1,0.0163035,0.02561,10000,
41,58,0.162,1e-07,1e-07,1e-07,10000,
41,58,0.162,0.2,1.25356e-06,0.000266807,10000,
41,58,0.162,0.4,0.000948106,0.004746,10000,
41,58,0.162,0.6,0.0111518,0.0196706,10000,
41,58,0.162,0.8,0.0425492,0.0566041,10000,
41,58,0.162,1,0.101047,0.118161,10000,
41,58,0.2,1e-07,1e-07,1e-07,10000,
41,58,0.2,0.2,8.50539e-05,0.00153858,10000,
41,58,0.2,0.4,0.00938456,0.0176538,10000,
41,58,0.2,0.6,0.0557732,0.0716977,10000,
41,58,0.2,0.8,0.150125,0.169815,10000,
41,58,0.2,1,0.287828,0.308314,10000,
41.5,42,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,42,0.0100001,0.2,0.0401885,0.0398474,10000,
41.5,42,0.0100001,0.4,0.344373,0.344528,10000,
41.5,42,0.0100001,0.6,0.742366,0.742805,10000,
41.5,42,0.0100001,0.8,1.14693,1.14718,10000,
41.5,42,0.0100001,1,1.54837,1.54849,10000,
41.5,42,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,42,0.0480001,0.2,0.316202,0.313079,10000,
41.5,42,0.0480001,0.4,0.68379,0.680172,10000,
41.5,42,0.0480001,0.6,1.05097,1.04831,10000,
41.5,42,0.0480001,0.8,1.41854,1.41629,10000,
41.5,42,0.0480001,1,1.78653,1.78431,10000,
41.5,42,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,42,0.0860001,0.2,0.59714,0.591406,10000,
41.5,42,0.0860001,0.4,1.07236,1.06466,10000,
41.5,42,0.0860001,0.6,1.50322,1.49522,10000,
41.5,42,0.0860001,0.8,1.9114,1.90377,10000,
41.5,42,0.0860001,1,2.30526,2.29818,10000,
41.5,42,0.124,1e-07,1e-07,1e-07,10000,
41.5,42,0.124,0.2,0.87844,0.870164,10000,
41.5,42,0.124,0.4,1.46547,1.4539,10000,
41.5,42,0.124,0.6,1.97368,1.96068,10000,
41.5,42,0.124,0.8,2.44075,2.42694,10000,
41.5,42,0.124,1,2.88134,2.86733,10000,
41.5,42,0.162,1e-07,1e-07,1e-07,10000,
41.5,42,0.162,0.2,1.15979,1.14908,10000,
41.5,42,0.162,0.4,1.85978,1.84457,10000,
41.5,42,0.162,0.6,2.44943,2.43191,10000,
41.5,42,0.162,0.8,2.98113,2.96198,10000,
41.5,42,0.162,1,3.47528,3.4551,10000,
41.5,42,0.2,1e-07,1e-07,1e-07,10000,
41.5,42,0.2,0.2,1.44111,1.42806,10000,
41.5,42,0.2,0.4,2.25446,2.23599,10000,
41.5,42,0.2,0.6,2.92719,2.90533,10000,
41.5,42,0.2,0.8,3.52587,3.50195,10000,
41.5,42,0.2,1,4.07647,4.05122,10000,
41.5,45.2,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.0100001,0.2,1e-07,1e-07,10000,
41.5,45.2,0.0100001,0.4,1e-07,1e-07,10000,
41.5,45.2,0.0100001,0.6,1e-07,1e-07,10000,
41.5,45.2,0.0100001,0.8,1.13354e-07,9.11739e-06,10000,
41.5,45.2,0.0100001,1,2.10915e-05,0.000206155,10000,
41.5,45.2,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.0480001,0.2,5.14623e-05,0.000480297,10000,
41.5,45.2,0.0480001,0.4,0.00723546,0.00935199,10000,
41.5,45.2,0.0480001,0.6,0.047542,0.0495881,10000,
41.5,45.2,0.0480001,0.8,0.135903,0.135681,10000,
41.5,45.2,0.0480001,1,0.271662,0.26959,10000,
41.5,45.2,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.0860001,0.2,0.0156297,0.0184359,10000,
41.5,45.2,0.0860001,0.4,0.130152,0.131692,10000,
41.5,45.2,0.0860001,0.6,0.322869,0.320776,10000,
41.5,45.2,0.0860001,0.8,0.559352,0.555776,10000,
41.5,45.2,0.0860001,1,0.822241,0.81643,10000,
41.5,45.2,0.124,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.124,0.2,0.0956687,0.0984274,10000,
41.5,45.2,0.124,0.4,0.380414,0.378121,10000,
41.5,45.2,0.124,0.6,0.717209,0.712939,10000,
41.5,45.2,0.124,0.8,1.06907,1.0621,10000,
41.5,45.2,0.124,1,1.42526,1.41452,10000,
41.5,45.2,0.162,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.162,0.2,0.240435,0.240326,10000,
41.5,45.2,0.162,0.4,0.695402,0.69126,10000,
41.5,45.2,0.162,0.6,1.15772,1.15096,10000,
41.5,45.2,0.162,0.8,1.60786,1.59701,10000,
41.5,45.2,0.162,1,2.04437,2.02934,10000,
41.5,45.2,0.2,1e-07,1e-07,1e-07,10000,
41.5,45.2,0.2,0.2,0.428956,0.426582,10000,
41.5,45.2,0.2,0.4,1.04348,1.03785,10000,
41.5,45.2,0.2,0.6,1.61958,1.60989,10000,
41.5,45.2,0.2,0.8,2.15923,2.14505,10000,
41.5,45.2,0.2,1,2.66989,2.65168,10000,
41.5,48.4,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.0100001,0.2,1e-07,1e-07,10000,
41.5,48.4,0.0100001,0.4,1e-07,1e-07,10000,
41.5,48.4,0.0100001,0.6,1e-07,1e-07,10000,
41.5,48.4,0.0100001,0.8,1e-07,1e-07,10000,
41.5,48.4,0.0100001,1,1e-07,1e-07,10000,
41.5,48.4,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.0480001,0.2,1.00001e-07,1e-07,10000,
41.5,48.4,0.0480001,0.4,1.55756e-06,0.000130005,10000,
41.5,48.4,0.0480001,0.6,0.000186313,0.00117406,10000,
41.5,48.4,0.0480001,0.8,0.00234495,0.00444514,10000,
41.5,48.4,0.0480001,1,0.0113944,0.014891,10000,
41.5,48.4,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.0860001,0.2,3.77817e-05,0.000597415,10000,
41.5,48.4,0.0860001,0.4,0.00546788,0.00866706,10000,
41.5,48.4,0.0860001,0.6,0.0361701,0.0414858,10000,
41.5,48.4,0.0860001,0.8,0.103691,0.108606,10000,
41.5,48.4,0.0860001,1,0.207734,0.210957,10000,
41.5,48.4,0.124,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.124,0.2,0.00369711,0.00662633,10000,
41.5,48.4,0.124,0.4,0.0626507,0.0689832,10000,
41.5,48.4,0.124,0.6,0.197478,0.202478,10000,
41.5,48.4,0.124,0.8,0.385755,0.386361,10000,
41.5,48.4,0.124,1,0.609254,0.60673,10000,
41.5,48.4,0.162,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.162,0.2,0.0285439,0.0344238,10000,
41.5,48.4,0.162,0.4,0.204182,0.20994,10000,
41.5,48.4,0.162,0.6,0.472867,0.473287,10000,
41.5,48.4,0.162,0.8,0.783797,0.780768,10000,
41.5,48.4,0.162,1,1.11514,1.11026,10000,
41.5,48.4,0.2,1e-07,1e-07,1e-07,10000,
41.5,48.4,0.2,0.2,0.0909446,0.097913,10000,
41.5,48.4,0.2,0.4,0.417803,0.419865,10000,
41.5,48.4,0.2,0.6,0.821935,0.819283,10000,
41.5,48.4,0.2,0.8,1.24646,1.24167,10000,
41.5,48.4,0.2,1,1.67408,1.66859,10000,
41.5,51.6,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.0100001,0.2,1e-07,1e-07,10000,
41.5,51.6,0.0100001,0.4,1e-07,1e-07,10000,
41.5,51.6,0.0100001,0.6,1e-07,1e-07,10000,
41.5,51.6,0.0100001,0.8,1e-07,1e-07,10000,
41.5,51.6,0.0100001,1,1e-07,1e-07,10000,
41.5,51.6,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.0480001,0.2,1e-07,1e-07,10000,
41.5,51.6,0.0480001,0.4,1.00007e-07,1e-07,10000,
41.5,51.6,0.0480001,0.6,1.68076e-07,4.54156e-05,10000,
41.5,51.6,0.0480001,0.8,7.42045e-06,0.00032784,10000,
41.5,51.6,0.0480001,1,0.000128394,0.00119997,10000,
41.5,51.6,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.0860001,0.2,1.09976e-07,1e-07,10000,
41.5,51.6,0.0860001,0.4,8.36711e-05,0.00107981,10000,
41.5,51.6,0.0860001,0.6,0.00216202,0.00517735,10000,
41.5,51.6,0.0860001,0.8,0.0123315,0.0178867,10000,
41.5,51.6,0.0860001,1,0.0374677,0.044741,10000,
41.5,51.6,0.124,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.124,0.2,5.41882e-05,0.000896255,10000,
41.5,51.6,0.124,0.4,0.00670875,0.0114066,10000,
41.5,51.6,0.124,0.6,0.0418112,0.0501832,10000,
41.5,51.6,0.124,0.8,0.115868,0.12517,10000,
41.5,51.6,0.124,1,0.226871,0.235323,10000,
41.5,51.6,0.162,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.162,0.2,0.00201042,0.00518837,10000,
41.5,51.6,0.162,0.4,0.0478303,0.0569412,10000,
41.5,51.6,0.162,0.6,0.168626,0.178508,10000,
41.5,51.6,0.162,0.8,0.34795,0.356361,10000,
41.5,51.6,0.162,1,0.56736,0.571038,10000,
41.5,51.6,0.2,1e-07,1e-07,1e-07,10000,
41.5,51.6,0.2,0.2,0.0140576,0.0206658,10000,
41.5,51.6,0.2,0.4,0.146346,0.157119,10000,
41.5,51.6,0.2,0.6,0.385431,0.394578,10000,
41.5,51.6,0.2,0.8,0.681936,0.685449,10000,
41.5,51.6,0.2,1,1.00916,1.00919,10000,
41.5,54.8,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.0100001,0.2,1e-07,1e-07,10000,
41.5,54.8,0.0100001,0.4,1e-07,1e-07,10000,
41.5,54.8,0.0100001,0.6,1e-07,1e-07,10000,
41.5,54.8,0.0100001,0.8,1e-07,1e-07,10000,
41.5,54.8,0.0100001,1,1e-07,1e-07,10000,
41.5,54.8,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.0480001,0.2,1e-07,1e-07,10000,
41.5,54.8,0.0480001,0.4,1e-07,1e-07,10000,
41.5,54.8,0.0480001,0.6,1.00003e-07,1e-07,10000,
41.5,54.8,0.0480001,0.8,1.05015e-07,1e-07,10000,
41.5,54.8,0.0480001,1,5.40429e-07,0.000136655,10000,
41.5,54.8,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.0860001,0.2,1e-07,1e-07,10000,
41.5,54.8,0.0860001,0.4,6.23952e-07,0.000160843,10000,
41.5,54.8,0.0860001,0.6,7.36794e-05,0.0011697,10000,
41.5,54.8,0.0860001,0.8,0.000980624,0.00383133,10000,
41.5,54.8,0.0860001,1,0.00496536,0.00978453,10000,
41.5,54.8,0.124,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.124,0.2,4.38287e-07,0.000137873,10000,
41.5,54.8,0.124,0.4,0.000489218,0.00298355,10000,
41.5,54.8,0.124,0.6,0.00698729,0.0127821,10000,
41.5,54.8,0.124,0.8,0.0294814,0.0392251,10000,
41.5,54.8,0.124,1,0.0745409,0.0863597,10000,
41.5,54.8,0.162,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.162,0.2,8.93136e-05,0.00135432,10000,
41.5,54.8,0.162,0.4,0.00915438,0.0157741,10000,
41.5,54.8,0.162,0.6,0.0532399,0.06528,10000,
41.5,54.8,0.162,0.8,0.142027,0.156143,10000,
41.5,54.8,0.162,1,0.271193,0.284803,10000,
41.5,54.8,0.2,1e-07,1e-07,1e-07,10000,
41.5,54.8,0.2,0.2,0.00164104,0.00539769,10000,
41.5,54.8,0.2,0.4,0.0454969,0.0576055,10000,
41.5,54.8,0.2,0.6,0.168458,0.18358,10000,
41.5,54.8,0.2,0.8,0.355721,0.37071,10000,
41.5,54.8,0.2,1,0.587499,0.60012,10000,
41.5,58,0.0100001,1e-07,1e-07,1e-07,10000,
41.5,58,0.0100001,0.2,1e-07,1e-07,10000,
41.5,58,0.0100001,0.4,1e-07,1e-07,10000,
41.5,58,0.0100001,0.6,1e-07,1e-07,10000,
41.5,58,0.0100001,0.8,1e-07,1e-07,10000,
41.5,58,0.0100001,1,1e-07,1e-07,10000,
41.5,58,0.0480001,1e-07,1e-07,1e-07,10000,
41.5,58,0.0480001,0.2,1e-07,1e-07,10000,
41.5,58,0.0480001,0.4,1e-07,1e-07,10000,
41.5,58,0.0480001,0.6,1e-07,1e-07,10000,
41.5,58,0.0480001,0.8,1.00001e-07,1e-07,10000,
41.5,58,0.0480001,1,1.00543e-07,1e-07,10000,
41.5,58,0.0860001,1e-07,1e-07,1e-07,10000,
41.5,58,0.0860001,0.2,1e-07,1e-07,10000,
41.5,58,0.0860001,0.4,1.01535e-07,1e-07,10000,
41.5,58,0.0860001,0.6,1.63789e-06,0.000270584,10000,
41.5,58,0.0860001,0.8,5.49156e-05,0.00113261,10000,
41.5,58,0.0860001,1,0.000501359,0.00324858,10000,
41.5,58,0.124,1e-07,1e-07,1e-07,10000,
41.5,58,0.124,0.2,1.01027e-07,1e-07,10000,
41.5,58,0.124,0.4,2.5657e-05,0.000853165,10000,
41.5,58,0.124,0.6,0.000949228,0.00453133,10000,
41.5,58,0.124,0.8,0.00648077,0.0131627,10000,
41.5,58,0.124,1,0.0219227,0.0322573,10000,
41.5,58,0.162,1e-07,1e-07,1e-07,10000,
41.5,58,0.162,0.2,2.76116e-06,0.000340088,10000,
41.5,58,0.162,0.4,0.00146891,0.00567618,10000,
41.5,58,0.162,0.6,0.0151064,0.0244171,10000,
41.5,58,0.162,0.8,0.0538465,0.0685115,10000,
41.5,58,0.162,1,0.122695,0.139814,10000,
41.5,58,0.2,1e-07,1e-07,1e-07,10000,
41.5,58,0.2,0.2,0.000150296,0.00201044,10000,
41.5,58,0.2,0.4,0.0127442,0.021721,10000,
41.5,58,0.2,0.6,0.06923,0.0854955,10000,
41.5,58,0.2,0.8,0.177984,0.19759,10000,
41.5,58,0.2,1,0.331779,0.351407,10000,
42,42,0.0100001,1e-07,nan,1e-07,10000,
42,42,0.0100001,0.2,0.418731,0.419003,10000,
42,42,0.0100001,0.4,0.831712,0.831884,10000,
42,42,0.0100001,0.6,1.24129,1.24137,10000,
42,42,0.0100001,0.8,1.64684,1.64688,10000,
42,42,0.0100001,1,2.04836,2.04838,10000,
42,42,0.0480001,1e-07,nan,1e-07,10000,
42,42,0.0480001,0.2,0.604981,0.603375,10000,
42,42,0.0480001,0.4,1.02493,1.02333,10000,
42,42,0.0480001,0.6,1.42396,1.42228,10000,
42,42,0.0480001,0.8,1.81425,1.81279,10000,
42,42,0.0480001,1,2.19956,2.19863,10000,
42,42,0.0860001,1e-07,nan,1e-07,10000,
42,42,0.0860001,0.2,0.871682,0.866976,10000,
42,42,0.0860001,0.4,1.37835,1.373,10000,
42,42,0.0860001,0.6,1.82972,1.82435,10000,
42,42,0.0860001,0.8,2.25364,2.24839,10000,
42,42,0.0860001,1,2.66045,2.65533,10000,
42,42,0.124,1e-07,nan,1e-07,10000,
42,42,0.124,0.2,1.14837,1.14071,10000,
42,42,0.124,0.4,1.75858,1.74874,10000,
42,42,0.124,0.6,2.28225,2.27146,10000,
42,42,0.124,0.8,2.76142,2.75013,10000,
42,42,0.124,1,3.21215,3.20068,10000,
42,42,0.162,1e-07,nan,1e-07,10000,
42,42,0.162,0.2,1.42805,1.4176,10000,
42,42,0.162,0.4,2.14706,2.13317,10000,
42,42,0.162,0.6,2.74958,2.73352,10000,
42,42,0.162,0.8,3.29145,3.27399,10000,
42,42,0.162,1,3.7942,3.77586,10000,
42,42,0.2,1e-07,nan,1e-07,10000,
42,42,0.2,0.2,1.70896,1.69576,10000,
42,42,0.2,0.4,2.539,2.52138,10000,
42,42,0.2,0.6,3.22314,3.20257,10000,
42,42,0.2,0.8,3.83092,3.80832,10000,
42,42,0.2,1,4.38924,4.36528,10000,
42,45.2,0.0100001,1e-07,1e-07,1e-07,10000,
42,45.2,0.0100001,0.2,1e-07,1e-07,10000,
42,45.2,0.0100001,0.4,1e-07,1e-07,10000,
42,45.2,0.0100001,0.6,1.00573e-07,1e-07,10000,
42,45.2,0.0100001,0.8,8.55664e-06,0.000128003,10000,
42,45.2,0.0100001,1,0.00137184,0.00196237,10000,
42,45.2,0.0480001,1e-07,1e-07,1e-07,10000,
42,45.2,0.0480001,0.2,0.000416778,0.0011643,10000,
42,45.2,0.0480001,0.4,0.0206641,0.0228205,10000,
42,45.2,0.0480001,0.6,0.0955552,0.0962444,10000,
42,45.2,0.0480001,0.8,0.228809,0.227075,10000,
42,45.2,0.0480001,1,0.410955,0.407974,10000,
42,45.2,0.0860001,1e-07,1e-07,1e-07,10000,
42,45.2,0.0860001,0.2,0.0344747,0.0370798,10000,
42,45.2,0.0860001,0.4,0.202118,0.201365,10000,
42,45.2,0.0860001,0.6,0.442705,0.439685,10000,
42,45.2,0.0860001,0.8,0.718347,0.713259,10000,
42,45.2,0.0860001,1,1.01354,1.00493,10000,
42,45.2,0.124,1e-07,1e-07,1e-07,10000,
42,45.2,0.124,0.2,0.151148,0.15214,10000,
42,45.2,0.124,0.4,0.498674,0.495307,10000,
42,45.2,0.124,0.6,0.877508,0.871821,10000,
42,45.2,0.124,0.8,1.26017,1.25052,10000,
42,45.2,0.124,1,1.64052,1.62671,10000,
42,45.2,0.162,1e-07,1e-07,1e-07,10000,
42,45.2,0.162,0.2,0.329738,0.327832,10000,
42,45.2,0.162,0.4,0.844733,0.839717,10000,
